id,im_path,label_path,unlabelled,asphalt,dirt,mud,water,gravel,other-terrain,tree-trunk,tree-foliage,bush,fence,structure,pole,vehicle,rock,log,other-object,sky,grass
1624327356-259173143,./sample/images\1624327356-259173143.png,./sample/labels\1624327356-259173143.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327365-102523845,./sample/images\1624327365-102523845.png,./sample/labels\1624327365-102523845.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624327370-596484407,./sample/images\1624327370-596484407.png,./sample/labels\1624327370-596484407.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624327377-899617158,./sample/images\1624327377-899617158.png,./sample/labels\1624327377-899617158.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327390-495700011,./sample/images\1624327390-495700011.png,./sample/labels\1624327390-495700011.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624327399-875770875,./sample/images\1624327399-875770875.png,./sample/labels\1624327399-875770875.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327408-787162673,./sample/images\1624327408-787162673.png,./sample/labels\1624327408-787162673.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1624327419-641100494,./sample/images\1624327419-641100494.png,./sample/labels\1624327419-641100494.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327431-835035317,./sample/images\1624327431-835035317.png,./sample/labels\1624327431-835035317.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327439-607081482,./sample/images\1624327439-607081482.png,./sample/labels\1624327439-607081482.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327451-869963205,./sample/images\1624327451-869963205.png,./sample/labels\1624327451-869963205.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327458-568108736,./sample/images\1624327458-568108736.png,./sample/labels\1624327458-568108736.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327466-541286039,./sample/images\1624327466-541286039.png,./sample/labels\1624327466-541286039.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1624327470-293776065,./sample/images\1624327470-293776065.png,./sample/labels\1624327470-293776065.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327476-190781021,./sample/images\1624327476-190781021.png,./sample/labels\1624327476-190781021.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327479-338370519,./sample/images\1624327479-338370519.png,./sample/labels\1624327479-338370519.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327484-497472909,./sample/images\1624327484-497472909.png,./sample/labels\1624327484-497472909.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327493-611100540,./sample/images\1624327493-611100540.png,./sample/labels\1624327493-611100540.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327500-714707001,./sample/images\1624327500-714707001.png,./sample/labels\1624327500-714707001.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327507-143993402,./sample/images\1624327507-143993402.png,./sample/labels\1624327507-143993402.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624327512-570634632,./sample/images\1624327512-570634632.png,./sample/labels\1624327512-570634632.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624327521-682781261,./sample/images\1624327521-682781261.png,./sample/labels\1624327521-682781261.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624327530-660731457,./sample/images\1624327530-660731457.png,./sample/labels\1624327530-660731457.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327536-154804376,./sample/images\1624327536-154804376.png,./sample/labels\1624327536-154804376.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327546-004394797,./sample/images\1624327546-004394797.png,./sample/labels\1624327546-004394797.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327552-973098837,./sample/images\1624327552-973098837.png,./sample/labels\1624327552-973098837.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327561-213072288,./sample/images\1624327561-213072288.png,./sample/labels\1624327561-213072288.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327566-506020533,./sample/images\1624327566-506020533.png,./sample/labels\1624327566-506020533.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327572-201645859,./sample/images\1624327572-201645859.png,./sample/labels\1624327572-201645859.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327581-849787398,./sample/images\1624327581-849787398.png,./sample/labels\1624327581-849787398.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327588-348940009,./sample/images\1624327588-348940009.png,./sample/labels\1624327588-348940009.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327589-018212874,./sample/images\1624327589-018212874.png,./sample/labels\1624327589-018212874.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327598-599303895,./sample/images\1624327598-599303895.png,./sample/labels\1624327598-599303895.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327601-078353268,./sample/images\1624327601-078353268.png,./sample/labels\1624327601-078353268.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327605-768996538,./sample/images\1624327605-768996538.png,./sample/labels\1624327605-768996538.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327610-592422828,./sample/images\1624327610-592422828.png,./sample/labels\1624327610-592422828.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327612-871220915,./sample/images\1624327612-871220915.png,./sample/labels\1624327612-871220915.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327622-451557498,./sample/images\1624327622-451557498.png,./sample/labels\1624327622-451557498.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327628-885835635,./sample/images\1624327628-885835635.png,./sample/labels\1624327628-885835635.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1624327639-000617451,./sample/images\1624327639-000617451.png,./sample/labels\1624327639-000617451.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327646-906698378,./sample/images\1624327646-906698378.png,./sample/labels\1624327646-906698378.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1624327652-601758043,./sample/images\1624327652-601758043.png,./sample/labels\1624327652-601758043.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327659-240337011,./sample/images\1624327659-240337011.png,./sample/labels\1624327659-240337011.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327662-517880204,./sample/images\1624327662-517880204.png,./sample/labels\1624327662-517880204.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327664-193390131,./sample/images\1624327664-193390131.png,./sample/labels\1624327664-193390131.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327671-096785596,./sample/images\1624327671-096785596.png,./sample/labels\1624327671-096785596.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327678-463987022,./sample/images\1624327678-463987022.png,./sample/labels\1624327678-463987022.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327686-571038310,./sample/images\1624327686-571038310.png,./sample/labels\1624327686-571038310.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327697-760095243,./sample/images\1624327697-760095243.png,./sample/labels\1624327697-760095243.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327704-058081707,./sample/images\1624327704-058081707.png,./sample/labels\1624327704-058081707.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1624327709-754660359,./sample/images\1624327709-754660359.png,./sample/labels\1624327709-754660359.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1624327717-525236308,./sample/images\1624327717-525236308.png,./sample/labels\1624327717-525236308.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1624327728-580386358,./sample/images\1624327728-580386358.png,./sample/labels\1624327728-580386358.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327733-873307370,./sample/images\1624327733-873307370.png,./sample/labels\1624327733-873307370.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327749-820993946,./sample/images\1624327749-820993946.png,./sample/labels\1624327749-820993946.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327756-787535704,./sample/images\1624327756-787535704.png,./sample/labels\1624327756-787535704.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327761-812554690,./sample/images\1624327761-812554690.png,./sample/labels\1624327761-812554690.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327770-187656331,./sample/images\1624327770-187656331.png,./sample/labels\1624327770-187656331.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327778-562711219,./sample/images\1624327778-562711219.png,./sample/labels\1624327778-562711219.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327787-205819596,./sample/images\1624327787-205819596.png,./sample/labels\1624327787-205819596.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1624327798-602298538,./sample/images\1624327798-602298538.png,./sample/labels\1624327798-602298538.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1624327811-057922087,./sample/images\1624327811-057922087.png,./sample/labels\1624327811-057922087.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327823-721108037,./sample/images\1624327823-721108037.png,./sample/labels\1624327823-721108037.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327840-002138630,./sample/images\1624327840-002138630.png,./sample/labels\1624327840-002138630.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327842-012183576,./sample/images\1624327842-012183576.png,./sample/labels\1624327842-012183576.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327845-965182310,./sample/images\1624327845-965182310.png,./sample/labels\1624327845-965182310.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327853-603296119,./sample/images\1624327853-603296119.png,./sample/labels\1624327853-603296119.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327866-199362523,./sample/images\1624327866-199362523.png,./sample/labels\1624327866-199362523.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327878-192411532,./sample/images\1624327878-192411532.png,./sample/labels\1624327878-192411532.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1624327891-190542922,./sample/images\1624327891-190542922.png,./sample/labels\1624327891-190542922.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327904-323033345,./sample/images\1624327904-323033345.png,./sample/labels\1624327904-323033345.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327911-625817983,./sample/images\1624327911-625817983.png,./sample/labels\1624327911-625817983.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327916-449706280,./sample/images\1624327916-449706280.png,./sample/labels\1624327916-449706280.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327919-737826541,./sample/images\1624327919-737826541.png,./sample/labels\1624327919-737826541.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327923-618788621,./sample/images\1624327923-618788621.png,./sample/labels\1624327923-618788621.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327929-319040031,./sample/images\1624327929-319040031.png,./sample/labels\1624327929-319040031.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327932-261785344,./sample/images\1624327932-261785344.png,./sample/labels\1624327932-261785344.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327940-368911836,./sample/images\1624327940-368911836.png,./sample/labels\1624327940-368911836.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624327945-197931298,./sample/images\1624327945-197931298.png,./sample/labels\1624327945-197931298.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624327961-474031727,./sample/images\1624327961-474031727.png,./sample/labels\1624327961-474031727.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327971-792833432,./sample/images\1624327971-792833432.png,./sample/labels\1624327971-792833432.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327979-162234679,./sample/images\1624327979-162234679.png,./sample/labels\1624327979-162234679.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624327995-376310374,./sample/images\1624327995-376310374.png,./sample/labels\1624327995-376310374.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328009-714526035,./sample/images\1624328009-714526035.png,./sample/labels\1624328009-714526035.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328020-769575504,./sample/images\1624328020-769575504.png,./sample/labels\1624328020-769575504.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328025-124624758,./sample/images\1624328025-124624758.png,./sample/labels\1624328025-124624758.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624328034-973613421,./sample/images\1624328034-973613421.png,./sample/labels\1624328034-973613421.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328036-380672846,./sample/images\1624328036-380672846.png,./sample/labels\1624328036-380672846.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624328040-936662861,./sample/images\1624328040-936662861.png,./sample/labels\1624328040-936662861.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624328051-120820878,./sample/images\1624328051-120820878.png,./sample/labels\1624328051-120820878.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328063-383357304,./sample/images\1624328063-383357304.png,./sample/labels\1624328063-383357304.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328076-111899097,./sample/images\1624328076-111899097.png,./sample/labels\1624328076-111899097.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328085-224015068,./sample/images\1624328085-224015068.png,./sample/labels\1624328085-224015068.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328090-852142397,./sample/images\1624328090-852142397.png,./sample/labels\1624328090-852142397.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328097-820103009,./sample/images\1624328097-820103009.png,./sample/labels\1624328097-820103009.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328100-234811374,./sample/images\1624328100-234811374.png,./sample/labels\1624328100-234811374.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328109-009179463,./sample/images\1624328109-009179463.png,./sample/labels\1624328109-009179463.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328110-014173327,./sample/images\1624328110-014173327.png,./sample/labels\1624328110-014173327.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328112-895591445,./sample/images\1624328112-895591445.png,./sample/labels\1624328112-895591445.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624328114-170337859,./sample/images\1624328114-170337859.png,./sample/labels\1624328114-170337859.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328116-647262999,./sample/images\1624328116-647262999.png,./sample/labels\1624328116-647262999.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328122-275273266,./sample/images\1624328122-275273266.png,./sample/labels\1624328122-275273266.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328127-568321453,./sample/images\1624328127-568321453.png,./sample/labels\1624328127-568321453.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328128-908337241,./sample/images\1624328128-908337241.png,./sample/labels\1624328128-908337241.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328130-449321598,./sample/images\1624328130-449321598.png,./sample/labels\1624328130-449321598.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328139-226396925,./sample/images\1624328139-226396925.png,./sample/labels\1624328139-226396925.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624328146-797477657,./sample/images\1624328146-797477657.png,./sample/labels\1624328146-797477657.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624328152-023494110,./sample/images\1624328152-023494110.png,./sample/labels\1624328152-023494110.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624328156-043434908,./sample/images\1624328156-043434908.png,./sample/labels\1624328156-043434908.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328167-299608282,./sample/images\1624328167-299608282.png,./sample/labels\1624328167-299608282.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328172-191390979,./sample/images\1624328172-191390979.png,./sample/labels\1624328172-191390979.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328180-365341802,./sample/images\1624328180-365341802.png,./sample/labels\1624328180-365341802.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624328184-786946637,./sample/images\1624328184-786946637.png,./sample/labels\1624328184-786946637.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1624328193-094834873,./sample/images\1624328193-094834873.png,./sample/labels\1624328193-094834873.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328202-541871515,./sample/images\1624328202-541871515.png,./sample/labels\1624328202-541871515.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328202-943903667,./sample/images\1624328202-943903667.png,./sample/labels\1624328202-943903667.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1624328205-493637627,./sample/images\1624328205-493637627.png,./sample/labels\1624328205-493637627.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328210-181495511,./sample/images\1624328210-181495511.png,./sample/labels\1624328210-181495511.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328218-086033193,./sample/images\1624328218-086033193.png,./sample/labels\1624328218-086033193.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328223-915070721,./sample/images\1624328223-915070721.png,./sample/labels\1624328223-915070721.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328231-553130351,./sample/images\1624328231-553130351.png,./sample/labels\1624328231-553130351.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328236-511212073,./sample/images\1624328236-511212073.png,./sample/labels\1624328236-511212073.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328247-902190071,./sample/images\1624328247-902190071.png,./sample/labels\1624328247-902190071.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328265-254400171,./sample/images\1624328265-254400171.png,./sample/labels\1624328265-254400171.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328273-562520801,./sample/images\1624328273-562520801.png,./sample/labels\1624328273-562520801.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328287-967598203,./sample/images\1624328287-967598203.png,./sample/labels\1624328287-967598203.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328295-940641740,./sample/images\1624328295-940641740.png,./sample/labels\1624328295-940641740.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328310-883201837,./sample/images\1624328310-883201837.png,./sample/labels\1624328310-883201837.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328322-539754130,./sample/images\1624328322-539754130.png,./sample/labels\1624328322-539754130.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328334-867842600,./sample/images\1624328334-867842600.png,./sample/labels\1624328334-867842600.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328343-243127450,./sample/images\1624328343-243127450.png,./sample/labels\1624328343-243127450.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328357-851159152,./sample/images\1624328357-851159152.png,./sample/labels\1624328357-851159152.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1624328369-576942519,./sample/images\1624328369-576942519.png,./sample/labels\1624328369-576942519.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328386-123382311,./sample/images\1624328386-123382311.png,./sample/labels\1624328386-123382311.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328396-643146665,./sample/images\1624328396-643146665.png,./sample/labels\1624328396-643146665.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328409-975425023,./sample/images\1624328409-975425023.png,./sample/labels\1624328409-975425023.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328418-689244100,./sample/images\1624328418-689244100.png,./sample/labels\1624328418-689244100.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328431-348686984,./sample/images\1624328431-348686984.png,./sample/labels\1624328431-348686984.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1624328437-043644789,./sample/images\1624328437-043644789.png,./sample/labels\1624328437-043644789.png,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1
1624328442-269736286,./sample/images\1624328442-269736286.png,./sample/labels\1624328442-269736286.png,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
1624328445-351727530,./sample/images\1624328445-351727530.png,./sample/labels\1624328445-351727530.png,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1
1624328448-500727594,./sample/images\1624328448-500727594.png,./sample/labels\1624328448-500727594.png,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1
1624328451-248123399,./sample/images\1624328451-248123399.png,./sample/labels\1624328451-248123399.png,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1
1624328451-984688907,./sample/images\1624328451-984688907.png,./sample/labels\1624328451-984688907.png,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1
1624328454-999948977,./sample/images\1624328454-999948977.png,./sample/labels\1624328454-999948977.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328467-126947015,./sample/images\1624328467-126947015.png,./sample/labels\1624328467-126947015.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1624328473-626019622,./sample/images\1624328473-626019622.png,./sample/labels\1624328473-626019622.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1624328489-639087450,./sample/images\1624328489-639087450.png,./sample/labels\1624328489-639087450.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
